id,longitude,latitude,area,geometry
701,-122.31625451276979,37.92224493420935,4928.0158288157345,POINT (-122.3162545127698 37.92224493420935)
750,-122.3247022298436,38.00025676883083,1301.3966587960726,POINT (-122.3247022298436 38.00025676883083)
788,-122.26571366391285,37.8600552949598,23049.534372669394,POINT (-122.2657136639128 37.8600552949598)
823,-122.26721175884474,37.858885100092046,4236.3518216401835,POINT (-122.2672117588447 37.85888510009205)
824,-122.26709285678496,37.859974104273206,1177.3754138617614,POINT (-122.267092856785 37.85997410427321)
910,-122.24584811276169,37.85514623784389,33509.40448497561,POINT (-122.2458481127617 37.85514623784389)
911,-122.25043640649048,37.85457803941554,41894.21051464223,POINT (-122.2504364064905 37.85457803941554)
912,-122.24565706748044,37.85332106433463,85570.33297506002,POINT (-122.2456570674804 37.85332106433463)
925,-122.26830209403374,37.85972666534614,19584.000875324626,POINT (-122.2683020940337 37.85972666534614)
1076,-122.22228473698641,37.77833788795954,51829.31201965845,POINT (-122.2222847369864 37.77833788795954)
1077,-122.22331351941223,37.776392685572574,1172.1557122289819,POINT (-122.2233135194122 37.77639268557257)
1173,-122.19175898833994,37.78494803455575,102146.83987688825,POINT (-122.1917589883399 37.78494803455575)
1174,-122.18890090521498,37.78475788589797,398.887638447341,POINT (-122.188900905215 37.78475788589797)
1219,-122.28426992652628,37.86134362822101,19561.38655033106,POINT (-122.2842699265263 37.86134362822101)
1220,-122.28183721447057,37.86076007749648,19835.301990649587,POINT (-122.2818372144706 37.86076007749648)
1221,-122.28209387259241,37.86162071868574,18036.88192750465,POINT (-122.2820938725924 37.86162071868574)
1222,-122.294813613588,37.8602969616325,4090.4493256852656,POINT (-122.294813613588 37.8602969616325)
1223,-122.29526138184968,37.86060689107814,227.5965588231857,POINT (-122.2952613818497 37.86060689107814)
1224,-122.284090851844,37.86046983300839,19889.378163797737,POINT (-122.284090851844 37.86046983300839)
1225,-122.2948820798865,37.86117306804687,14518.826107867108,POINT (-122.2948820798865 37.86117306804687)
1226,-122.29414795501245,37.860319016135094,268.3724463507627,POINT (-122.2941479550124 37.86031901613509)
1313,-122.26774762652924,37.83779567364451,16420.765776298907,POINT (-122.2677476265292 37.83779567364451)
1314,-122.26788923510723,37.837315740335285,920.436010210206,POINT (-122.2678892351072 37.83731574033528)
1318,-122.27199974975358,37.84916010357429,12295.180354368478,POINT (-122.2719997497536 37.84916010357429)
1319,-122.2712419036842,37.849200967958595,1574.9136804328805,POINT (-122.2712419036842 37.84920096795859)
1321,-122.27185804964758,37.850093176281526,16490.443086199586,POINT (-122.2718580496476 37.85009317628153)
1322,-122.27086340958807,37.85018570164349,1704.1527242787656,POINT (-122.2708634095881 37.85018570164349)
1323,-122.26986105601915,37.856093401184935,41527.13814353745,POINT (-122.2698610560192 37.85609340118494)
1324,-122.27027981949463,37.85323760339659,30673.11669589815,POINT (-122.2702798194946 37.85323760339659)
1325,-122.26916403713585,37.854445065079204,702.5826365558593,POINT (-122.2691640371359 37.8544450650792)
1326,-122.26876382041523,37.8569699249861,5755.9530030364185,POINT (-122.2687638204152 37.8569699249861)
1327,-122.26828408698613,37.856981885599744,2879.587575012891,POINT (-122.2682840869861 37.85698188559974)
1328,-122.26877110707736,37.85638739019332,362.85814054844735,POINT (-122.2687711070774 37.85638739019332)
1329,-122.26873690622614,37.85572409041285,4155.613632225952,POINT (-122.2687369062261 37.85572409041285)
1333,-122.26864133084071,37.857874159942504,9934.879087290441,POINT (-122.2686413308407 37.8578741599425)
1334,-122.26792326291347,37.8579370521661,2825.754981586196,POINT (-122.2679232629135 37.8579370521661)
1342,-122.27090594347167,37.85276920257212,3565.09407760874,POINT (-122.2709059434717 37.85276920257212)
1343,-122.2706754624214,37.8509112624714,726.7549931254512,POINT (-122.2706754624214 37.8509112624714)
1346,-122.18827524585528,37.78460123603847,928.934554408635,POINT (-122.1882752458553 37.78460123603847)
1347,-122.18815655328218,37.784292049283145,3296.9756755951453,POINT (-122.1881565532822 37.78429204928315)
1348,-122.27160666705791,37.847974582254075,2683.855663378037,POINT (-122.2716066670579 37.84797458225407)
1352,-122.27117469995352,37.85108430780047,6950.583777323604,POINT (-122.2711746999535 37.85108430780047)
1356,-122.27032323566065,37.85151727422678,1357.5587184667086,POINT (-122.2703232356607 37.85151727422678)
1357,-122.26982127948904,37.85273174477227,2236.2814434841293,POINT (-122.269821279489 37.85273174477227)
1359,-121.94434877161072,37.727587324221524,10040.92351317705,POINT (-121.9443487716107 37.72758732422152)
1361,-121.94878269100944,37.73378843070427,9507.27841608948,POINT (-121.9487826910094 37.73378843070427)
1364,-121.9541061965595,37.74222839879318,132836.70766815555,POINT (-121.9541061965595 37.74222839879318)
1365,-121.95537570518051,37.74281201114052,2907.1654050851844,POINT (-121.9553757051805 37.74281201114052)
1380,-121.95286956474735,37.739399107725504,7861.180753238199,POINT (-121.9528695647473 37.7393991077255)
1496,-122.09937933191163,37.914645799301894,3065.4214146453114,POINT (-122.0993793319116 37.91464579930189)
1508,-122.3076708781213,37.895407580327465,240.1215758073934,POINT (-122.3076708781213 37.89540758032746)
1574,-122.25693312663788,38.0034597195686,590581.3215917132,POINT (-122.2569331266379 38.0034597195686)
1575,-122.26915823212505,38.00765092358283,116.18157885459532,POINT (-122.2691582321251 38.00765092358283)
1586,-122.28271669449215,37.849047809596726,13775.797511979043,POINT (-122.2827166944922 37.84904780959673)
1587,-122.28185804581722,37.85007408400385,17508.140018276485,POINT (-122.2818580458172 37.85007408400385)
1588,-122.28428549742873,37.84960396004365,27826.966358715443,POINT (-122.2842854974287 37.84960396004365)
1664,-122.27687068135666,37.848498191725405,17374.72028113032,POINT (-122.2768706813567 37.8484981917254)
1665,-122.27496415138292,37.849689179848546,62261.015186498524,POINT (-122.2749641513829 37.84968917984855)
1678,-122.26558877196877,37.807391820486494,22500.69922261697,POINT (-122.2655887719688 37.80739182048649)
1681,-122.26401639641979,37.80679232653696,39806.600967639046,POINT (-122.2640163964198 37.80679232653696)
1684,-122.2644072898443,37.80813722741141,109.12119103144049,POINT (-122.2644072898443 37.80813722741141)
1685,-122.26377063557631,37.80828270747811,1787.9667947301575,POINT (-122.2637706355763 37.80828270747811)
1704,-122.2626705629407,37.81005524831142,2939.076494074646,POINT (-122.2626705629407 37.81005524831142)
1933,-122.23341500037772,37.76613972599939,28675.233415039762,POINT (-122.2334150003777 37.76613972599939)
1934,-122.23277018730585,37.7673189491845,399.1049248854783,POINT (-122.2327701873058 37.7673189491845)
1979,-122.24834190742328,37.81473682233576,21419.9398908252,POINT (-122.2483419074233 37.81473682233576)
2098,-121.99452139731063,37.82294365767036,6996.183904458531,POINT (-121.9945213973106 37.82294365767036)
2106,-122.00261889507664,37.82368771400015,18837.90441022712,POINT (-122.0026188950766 37.82368771400015)
2107,-122.0034084280818,37.82457315148007,495.5249489048489,POINT (-122.0034084280818 37.82457315148007)
2161,-122.15173798520463,37.72041423474258,28347.720011823847,POINT (-122.1517379852046 37.72041423474258)
2162,-122.14874049775578,37.72239820596661,56542.844638546376,POINT (-122.1487404977558 37.72239820596661)
2231,-122.21846924751677,37.76655102428684,1740.4788711021415,POINT (-122.2184692475168 37.76655102428684)
2305,-122.24769364161276,38.00667581686933,365.8737408388448,POINT (-122.2476936416128 38.00667581686933)
2322,-122.278358367057,37.82706637586769,304.6224940372698,POINT (-122.278358367057 37.82706637586769)
2323,-122.27674404113309,37.82633779517556,23723.73418648444,POINT (-122.2767440411331 37.82633779517556)
2324,-122.2766548143112,37.82706878438145,26931.75236386926,POINT (-122.2766548143112 37.82706878438145)
2333,-121.97061242138436,37.78341346437146,11656.8162722897,POINT (-121.9706124213844 37.78341346437146)
2334,-121.97023907183387,37.782876280192944,4747.5951063235025,POINT (-121.9702390718339 37.78287628019294)
2357,-122.27141142712013,37.85196908025875,9452.486209398616,POINT (-122.2714114271201 37.85196908025875)
2485,-121.92871317087791,37.72838433587462,3750.9917147959277,POINT (-121.9287131708779 37.72838433587462)
2606,-122.21907819736957,38.05564565543175,9118.55002434883,POINT (-122.2190781973696 38.05564565543175)
2609,-122.16069656404645,37.72063974176631,146855.0543621072,POINT (-122.1606965640464 37.72063974176631)
2610,-122.15931878232209,37.72075254360225,1270.5342207738727,POINT (-122.1593187823221 37.72075254360225)
2611,-122.16050967076912,37.722572690037644,5197.444703939338,POINT (-122.1605096707691 37.72257269003764)
2612,-122.16138569053138,37.72392123121112,266.5384664977624,POINT (-122.1613856905314 37.72392123121112)
2613,-122.16257461859983,37.72340771161992,3434.047159708241,POINT (-122.1625746185998 37.72340771161992)
2618,-122.16199839199345,37.72484406055636,3279.078011819673,POINT (-122.1619983919934 37.72484406055636)
2622,-122.23011835691669,37.80019126535381,14044.699565993618,POINT (-122.2301183569167 37.80019126535381)
2623,-122.23017980023045,37.80087696507774,8896.840528340634,POINT (-122.2301798002304 37.80087696507774)
2626,-122.33912231904115,37.911706128579276,423.32963287029185,POINT (-122.3391223190412 37.91170612857928)
2627,-122.18283472850209,37.77627013028789,12527.444627822046,POINT (-122.1828347285021 37.77627013028789)
2628,-122.18357864636612,37.776762265456284,842.6977730542994,POINT (-122.1835786463661 37.77676226545628)
2646,-122.26516699602398,37.85619937578364,13367.493542433509,POINT (-122.265166996024 37.85619937578364)
2647,-122.26242639929944,37.85649345075801,62075.70249252129,POINT (-122.2624263992994 37.85649345075801)
2748,-122.36006235933519,37.92521389473606,194.7627175231449,POINT (-122.3600623593352 37.92521389473606)
2749,-122.35848970816872,37.92694376311101,112251.97537547488,POINT (-122.3584897081687 37.92694376311101)
2750,-122.09708110688018,37.95233755905832,781313.4409743753,POINT (-122.0970811068802 37.95233755905832)
2751,-122.08928465055693,37.95502148371236,3796.9624033318605,POINT (-122.0892846505569 37.95502148371236)
2752,-122.0905859515864,37.955756057379716,202.5060454808279,POINT (-122.0905859515864 37.95575605737972)
2753,-122.09106162503113,37.955551041079005,829.9440522827147,POINT (-122.0910616250311 37.955551041079)
2992,-122.07474118723991,37.87843610264658,6220.1379082370995,POINT (-122.0747411872399 37.87843610264658)
3019,-122.1869884227466,37.80926246903584,26495.020240304537,POINT (-122.1869884227466 37.80926246903584)
3024,-121.94633462116306,37.78853857049288,1061.1677492828446,POINT (-121.9463346211631 37.78853857049288)
3228,-122.39028326075979,37.92616574987535,55021.47160315994,POINT (-122.3902832607598 37.92616574987535)
3229,-122.39135962891086,37.92803768926101,1525.7649543326104,POINT (-122.3913596289109 37.92803768926101)
3349,-122.14648475095389,37.716555690874046,168.31474772711726,POINT (-122.1464847509539 37.71655569087405)
3384,-122.14702567361358,37.71609467329075,165.39139801248294,POINT (-122.1470256736136 37.71609467329075)
3435,-122.27314982774912,37.88923552069141,29181.58884367985,POINT (-122.2731498277491 37.88923552069141)
3436,-122.27239203992387,37.890150370277375,782.6991229928433,POINT (-122.2723920399239 37.89015037027738)
3439,-122.27491778019258,37.88979626943692,39023.414220605715,POINT (-122.2749177801926 37.88979626943692)
3442,-122.27175621111185,37.88485656586372,24141.271560987032,POINT (-122.2717562111118 37.88485656586372)
3443,-122.27113091565428,37.88454342618,1956.8730384960975,POINT (-122.2711309156543 37.88454342618)
3445,-122.27067376047694,37.88198625411452,299.3397583980188,POINT (-122.2706737604769 37.88198625411452)
3446,-122.2708347375457,37.88271713778739,2303.433750974491,POINT (-122.2708347375457 37.88271713778739)
3447,-122.27143870590523,37.88268756991987,17954.174494633025,POINT (-122.2714387059052 37.88268756991987)
3451,-122.2698497436427,37.874195006101324,20612.440811202694,POINT (-122.2698497436427 37.87419500610132)
3452,-122.26864579313448,37.87433101631164,1017.2763527718673,POINT (-122.2686457931345 37.87433101631164)
3456,-122.26915304791883,37.87336059380482,9901.735950550108,POINT (-122.2691530479188 37.87336059380482)
3457,-122.26854898113024,37.87348063588117,879.7405280933118,POINT (-122.2685489811302 37.87348063588117)
3459,-122.1478675215749,37.717425979199064,149.06885502330582,POINT (-122.1478675215749 37.71742597919906)
3462,-122.27010773032794,37.88088892899961,15584.362227270669,POINT (-122.2701077303279 37.88088892899961)
3463,-122.26939967723641,37.88075782057743,1271.9736204494209,POINT (-122.2693996772364 37.88075782057743)
3478,-122.27004915870786,37.87599988612933,20361.09085869648,POINT (-122.2700491587079 37.87599988612933)
3479,-122.2688531482794,37.87615663947422,990.5257612393312,POINT (-122.2688531482794 37.87615663947422)
3480,-122.26994856525343,37.875094094817314,20483.107528371776,POINT (-122.2699485652534 37.87509409481731)
3481,-122.26875057272372,37.87524920559725,982.4752526040145,POINT (-122.2687505727237 37.87524920559725)
3486,-122.27014554736971,37.87690271381029,20359.65207693695,POINT (-122.2701455473697 37.87690271381029)
3487,-122.26895421290928,37.87704385188688,971.1488796671117,POINT (-122.2689542129093 37.87704385188688)
3490,-122.27024431526935,37.877813265411255,20532.8396862702,POINT (-122.2702443152694 37.87781326541126)
3491,-122.26905858124756,37.87796100400709,1032.6162257533174,POINT (-122.2690585812476 37.87796100400709)
3492,-122.26983629938658,37.879249310353046,20304.43955513724,POINT (-122.2698362993866 37.87924931035305)
3493,-122.26921287426948,37.879326788280956,2039.9973582393195,POINT (-122.2692128742695 37.87932678828096)
3496,-122.26991715230808,37.881529957340824,1866.8873794286624,POINT (-122.2699171523081 37.88152995734082)
3519,-122.34226515079409,37.96486150001623,133032.88713430494,POINT (-122.3422651507941 37.96486150001623)
3520,-122.33895419956495,37.96348503753561,674.4143032727009,POINT (-122.338954199565 37.96348503753561)
3521,-122.33142888619076,37.95691206173475,1326325.219742295,POINT (-122.3314288861908 37.95691206173475)
3539,-122.0622127038198,37.926159932638576,923944.6839118007,POINT (-122.0622127038198 37.92615993263858)
3564,-122.26531159392552,37.85736451675918,25728.566908469733,POINT (-122.2653115939255 37.85736451675918)
3603,-122.26829354179579,37.86063792676712,21470.08149333797,POINT (-122.2682935417958 37.86063792676712)
3604,-122.26702520044209,37.86078852689528,1223.9455361773682,POINT (-122.2670252004421 37.86078852689528)
3608,-122.26838461392592,37.861538668106434,21716.112038334235,POINT (-122.2683846139259 37.86153866810643)
3609,-122.26710663518575,37.861710654126064,1170.1187951168924,POINT (-122.2671066351858 37.86171065412606)
3706,-122.2152591289273,38.05567087350392,15228.941644486655,POINT (-122.2152591289273 38.05567087350392)
3707,-122.22118148534466,38.0537883906409,71084.1585298133,POINT (-122.2211814853447 38.0537883906409)
3710,-122.07765919025327,37.889904932050435,1639003.3692609915,POINT (-122.0776591902533 37.88990493205043)
3711,-122.09298995363608,37.886021813140026,226.3282750481187,POINT (-122.0929899536361 37.88602181314003)
3712,-122.09211226159658,37.886002958675604,1203.768822892851,POINT (-122.0921122615966 37.8860029586756)
3716,-122.0937157221578,37.885967989011505,932.3208687469296,POINT (-122.0937157221578 37.8859679890115)
3866,-122.14994860357857,37.70882936138372,970604.4271921584,POINT (-122.1499486035786 37.70882936138372)
3867,-122.15213380176084,37.71528422080245,30137.590518104316,POINT (-122.1521338017608 37.71528422080245)
3899,-122.09458932700235,37.885645009247824,15785.134650055588,POINT (-122.0945893270024 37.88564500924782)
3912,-122.31210196619159,37.90864880456122,14041.154243224251,POINT (-122.3121019661916 37.90864880456122)
3913,-122.3127212941352,37.909318031391116,459.155793753373,POINT (-122.3127212941352 37.90931803139112)
3914,-122.31014478050487,37.908261654007894,13093.483368560572,POINT (-122.3101447805049 37.90826165400789)
3915,-122.30923964008194,37.908652848201534,856.820942480507,POINT (-122.3092396400819 37.90865284820153)
3916,-122.31088206345268,37.90888686710532,14510.515188702431,POINT (-122.3108820634527 37.90888686710532)
3917,-122.31089799452131,37.909355682689174,773.8672385379284,POINT (-122.3108979945213 37.90935568268917)
3918,-122.31169155242432,37.90936697116909,381.0563850272241,POINT (-122.3116915524243 37.90936697116909)
3919,-122.31573555603943,37.909748367071415,4879.059055932128,POINT (-122.3157355560394 37.90974836707142)
3920,-122.31548295247336,37.9099807546796,1008.7960254600798,POINT (-122.3154829524734 37.9099807546796)
3921,-122.31311884179941,37.90846101806489,18702.554780337887,POINT (-122.3131188417994 37.90846101806489)
3922,-122.31362434701487,37.9093304512111,804.211615455734,POINT (-122.3136243470149 37.9093304512111)
3924,-122.30760818276741,37.90458890586513,13759.31488191546,POINT (-122.3076081827674 37.90458890586513)
3925,-122.306670983356,37.90497738586086,800.137121896119,POINT (-122.306670983356 37.90497738586086)
3928,-122.30927398115679,37.9070413931529,13702.329213464758,POINT (-122.3092739811568 37.9070413931529)
3929,-122.3083449175212,37.907446576758424,766.4061445205265,POINT (-122.3083449175212 37.90744657675842)
3930,-122.30844580774291,37.90582734391303,13405.096286472957,POINT (-122.3084458077429 37.90582734391303)
3931,-122.30751810651562,37.9062212968655,704.0236224085583,POINT (-122.3075181065156 37.9062212968655)
3932,-122.30885553407028,37.906432301291204,13429.584700782185,POINT (-122.3088555340703 37.9064323012912)
3933,-122.30793221713355,37.90683344342255,693.5359886506565,POINT (-122.3079322171336 37.90683344342255)
3935,-122.30969807403109,37.90766154292489,13947.362669965492,POINT (-122.3096980740311 37.90766154292489)
3936,-122.30876354297766,37.90806917455947,871.6431623173726,POINT (-122.3087635429777 37.90806917455947)
3938,-122.3121671650702,37.909344283551434,339.54574917374833,POINT (-122.3121671650702 37.90934428355143)
3939,-122.30995167828672,37.909115405394616,781.2609220564053,POINT (-122.3099516782867 37.90911540539462)
3940,-122.30718639728563,37.90397531807354,13447.296080876487,POINT (-122.3071863972856 37.90397531807354)
3941,-122.30625364945656,37.90437356527986,875.1525504722542,POINT (-122.3062536494566 37.90437356527986)
4046,-122.1347804100028,37.697504209248365,472438.0322163949,POINT (-122.1347804100028 37.69750420924836)
4047,-122.13855765505815,37.70179048559294,6217.450762786069,POINT (-122.1385576550582 37.70179048559294)
4075,-122.2694675137955,37.88151825441901,934.1041354304041,POINT (-122.2694675137955 37.88151825441901)
4076,-122.26883761310819,37.88121045561318,19152.882139050507,POINT (-122.2688376131082 37.88121045561318)
4109,-122.21643001008627,37.81915067177061,10346.904361196735,POINT (-122.2164300100863 37.81915067177061)
4110,-122.21538195712641,37.81894471859986,476.02114844070763,POINT (-122.2153819571264 37.81894471859986)
4126,-122.03699254647724,37.91355107809058,135.2518802146965,POINT (-122.0369925464772 37.91355107809058)
4155,-122.21522570200779,37.819621925077136,20563.112414127423,POINT (-122.2152257020078 37.81962192507714)
4161,-122.3410820473828,37.959376247758186,2229.3050331237105,POINT (-122.3410820473828 37.95937624775819)
4226,-121.96690447654731,37.77081737760303,380641.42971820274,POINT (-121.9669044765473 37.77081737760303)
4227,-121.9686198214917,37.76736563872825,1060.1170815871496,POINT (-121.9686198214917 37.76736563872825)
4231,-121.96760869689696,37.767780276224606,1350.0055603619508,POINT (-121.967608696897 37.76778027622461)
4258,-122.32656880367605,37.97570210138388,62069.85987835332,POINT (-122.3265688036761 37.97570210138388)
4259,-122.3242471319749,37.97675490347617,307.1575223287645,POINT (-122.3242471319749 37.97675490347617)
4260,-122.32423650659729,37.97752671250112,2623.2820963678228,POINT (-122.3242365065973 37.97752671250112)
4261,-122.32274330358734,37.978231516947005,3294.761342444346,POINT (-122.3227433035873 37.97823151694701)
4262,-122.32439962291404,37.97822806046503,835.1584217586657,POINT (-122.324399622914 37.97822806046503)
4263,-122.32483033248629,37.9786403598908,1502.7944341685647,POINT (-122.3248303324863 37.9786403598908)
4264,-122.32391232736342,37.98040608732761,41852.20007624184,POINT (-122.3239123273634 37.98040608732761)
4265,-122.3232609155992,37.9802118827805,5866.950383515304,POINT (-122.3232609155992 37.9802118827805)
4266,-122.32280092105579,37.98200244096361,200.56823015690034,POINT (-122.3228009210558 37.98200244096361)
4267,-122.32379924580515,37.981968715423264,2188.1453195967442,POINT (-122.3237992458051 37.98196871542326)
4268,-122.32771441642404,37.9856910843615,402527.2189135758,POINT (-122.327714416424 37.9856910843615)
4269,-122.32269618396921,37.98245745704072,1308.7178632666619,POINT (-122.3226961839692 37.98245745704072)
4270,-122.3218391299854,37.9842435265961,47770.63071969321,POINT (-122.3218391299854 37.9842435265961)
4271,-122.32103887500068,37.98393613508377,5015.510302062211,POINT (-122.3210388750007 37.98393613508377)
4272,-122.32068402289444,37.98315987999799,59081.65638167719,POINT (-122.3206840228944 37.98315987999799)
4273,-122.32198828220716,37.98195873532833,1569.0434722533555,POINT (-122.3219882822072 37.98195873532833)
4282,-122.26161166662058,37.85434804040632,13540.120928328799,POINT (-122.2616116666206 37.85434804040632)
4283,-122.26096974494685,37.85410788268005,1406.076760638545,POINT (-122.2609697449468 37.85410788268005)
4289,-122.32098640457565,37.981999582187186,480.68352531160514,POINT (-122.3209864045756 37.98199958218719)
4370,-122.30143925729288,37.837160017936284,3149.2951664930097,POINT (-122.3014392572929 37.83716001793628)
4371,-122.29996335716257,37.837345761788576,236.8273887155346,POINT (-122.2999633571626 37.83734576178858)
4523,-122.38595122805592,37.92950523148768,3753.992577373897,POINT (-122.3859512280559 37.92950523148768)
4524,-122.37328764803692,37.92800147537661,527065.460352744,POINT (-122.3732876480369 37.92800147537661)
4525,-122.37824655297443,37.928074573550866,9281.266976976696,POINT (-122.3782465529744 37.92807457355087)
4527,-122.36900456844282,37.94919412346683,316817.5477275293,POINT (-122.3690045684428 37.94919412346683)
4528,-122.37108774883936,37.94982081578257,34450.80559532187,POINT (-122.3710877488394 37.94982081578257)
4529,-122.3800230745745,37.92725861962598,142238.65658178285,POINT (-122.3800230745745 37.92725861962598)
